file,version,CodeLine,Call,CallBy,CallNondynamic,CallNondynamicBy,Couple,CoupleBy,Create,CreateBy,DotRef,DotRefBy,Extend_Couple,Extend_CoupleBy,Implement_Couple,Implement_CoupleBy,Import,ImportBy,Override,OverrideBy,Typed,TypedBy,Use,UseBy,blocking,blocked
plugins/org.eclipse.ease.ui/src-gen/org/eclipse/ease/ui/repository/IRepositoryPackage.java,1,106,1,0,1,0,1,0,0,0,0,107,0,0,0,1,0,7,0,25,0,2,0,138,0,0
plugins/org.eclipse.ease.ui/src/org/eclipse/ease/ui/handler/ClearDisplay.java,1,17,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
plugins/org.eclipse.ease.ui/src/org/eclipse/ease/ui/preferences/LocationsPage.java,1,293,22,0,4,0,4,0,1,0,7,0,0,0,0,0,6,0,0,0,5,0,1,0,0,0
plugins/org.eclipse.ease.ui/src/org/eclipse/ease/ui/view/EngineContributionFactory.java,1,58,4,0,1,0,3,0,0,0,4,0,0,0,0,0,4,0,0,0,2,0,2,0,0,0
plugins/org.eclipse.ease/src/org/eclipse/ease/modules/BootStrapper.java,1,24,7,1,1,1,4,1,1,0,3,1,0,0,1,0,5,1,1,0,3,0,1,0,0,0
plugins/org.eclipse.ease.ui/src/org/eclipse/ease/ui/scripts/FileScriptStorage.java,1,49,3,1,0,0,2,1,0,1,2,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0
plugins/org.eclipse.ease.ui/src/org/eclipse/ease/ui/preferences/ScriptingPage.java,1,50,1,0,1,0,1,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0
plugins/org.eclipse.ease.ui/src/org/eclipse/ease/ui/scripts/WorkspaceScriptStorage.java,1,79,3,1,0,0,2,1,0,1,3,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0
plugins/org.eclipse.ease/src/org/eclipse/ease/modules/AbstractModuleWrapper.java,1,178,12,10,1,4,1,2,0,0,6,0,0,1,1,0,0,1,0,1,5,2,4,0,0,0
plugins/org.eclipse.ease.ui/src/org/eclipse/ease/ui/scripts/repository/impl/FileSystemParser.java,1,52,20,2,0,0,4,1,0,1,3,0,1,0,0,0,6,0,0,0,6,0,1,0,0,0
plugins/org.eclipse.ease.lang.python/src/org/eclipse/ease/lang/python/PythonHeaderParser.java,1,21,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,4,0,0,0,0,0,0,0
plugins/org.eclipse.ease.ui/src/org/eclipse/ease/ui/handler/OpenHelp.java,1,47,8,0,2,0,2,0,0,0,2,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0
plugins/org.eclipse.ease/src/org/eclipse/ease/debugging/ScriptSourceLocator.java,1,23,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
plugins/org.eclipse.ease.ui/src/org/eclipse/ease/ui/handler/ToggleScriptRecording.java,1,142,23,0,6,0,12,0,2,0,11,0,1,0,1,0,14,0,3,0,8,0,4,0,0,0
plugins/org.eclipse.ease.ui/src/org/eclipse/ease/ui/completion/ICompletionProvider.java,1,6,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0
plugins/org.eclipse.ease/src/org/eclipse/ease/debugging/events/ScriptTerminatedEvent.java,1,16,0,0,0,0,2,0,0,0,0,0,1,0,1,0,1,0,0,0,2,0,0,0,0,0
plugins/org.eclipse.ease/src/org/eclipse/ease/debugging/events/IDebuggerEvent.java,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,1,0,0,0,0,0,0,0,0
plugins/org.eclipse.ease.ui/src/org/eclipse/ease/ui/handler/LoadModule.java,1,24,4,0,0,0,0,1,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,2,0,0
tests/org.eclipse.ease.test/src/org/eclipse/ease/tools/ResourceToolsTest.java,1,96,36,0,36,0,1,0,0,0,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
plugins/org.eclipse.ease/src/org/eclipse/ease/modules/IModuleWrapper.java,1,9,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,4,2,1,0,0,0,0
plugins/org.eclipse.ease.ui/src/org/eclipse/ease/ui/dialogs/SelectScriptStorageDialog.java,1,119,1,2,1,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
