file,version,CodeLine,Call,CallBy,CallNondynamic,CallNondynamicBy,Couple,CoupleBy,Create,CreateBy,DotRef,DotRefBy,Extend_Couple,Extend_CoupleBy,Implement_Couple,Implement_CoupleBy,Import,ImportBy,Override,OverrideBy,Typed,TypedBy,Use,UseBy,blocking,blocked
org.apache.poi-3.2-FINAL/src/java/org/apache/poi/poifs/property/Child.java,1,8,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,6,0,6,0,0,0,0
org.apache.poi-3.2-FINAL/src/java/org/apache/poi/hssf/record/SharedFormulaRecord.java,1,108,40,2,34,1,12,6,3,3,4,5,1,0,0,0,6,5,5,0,10,5,1,4,0,0
org.eclipse.jubula.toolkit.generate.interfaces/src/org/eclipse/jubula/toolkit/generate/interfaces/createinterfaces/BuildCompSystem.java,1,12,2,2,1,0,3,1,0,1,0,0,1,0,0,0,3,1,1,0,1,0,0,0,0,0
org.eclipse.jubula.examples.aut.dvdtool/src/org/eclipse/jubula/examples/aut/dvdtool/gui/DvdDialogs.java,1,60,10,8,10,8,1,5,0,0,10,14,0,0,0,0,1,5,0,0,0,0,0,6,0,0
org.apache.poi-3.2-FINAL/src/java/org/apache/poi/hssf/record/formula/ScalarConstantPtg.java,1,16,1,0,0,0,1,7,0,0,1,0,1,6,0,0,0,0,3,0,0,0,1,0,0,0
org.apache.poi-3.2-FINAL/src/java/org/apache/poi/hssf/record/formula/functions/Rept.java,1,3,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.poi-3.2-FINAL/src/java/org/apache/poi/hssf/record/SSTDeserializer.java,1,21,2,4,0,1,3,1,1,2,0,1,0,0,0,0,1,0,0,0,6,1,0,0,0,0
org.eclipse.jubula.documentation.gen/src/org/eclipse/jubula/documentation/gen/ErrorProcessor.java,1,27,3,2,1,0,3,1,1,1,1,0,0,0,1,0,3,0,0,0,0,1,0,0,0,0
org.eclipse.jubula.client.core/src/org/eclipse/jubula/client/core/persistence/HibernatorCfgException.java,1,9,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.poi-3.2-FINAL/src/java/org/apache/poi/hssf/record/formula/functions/Dmax.java,1,3,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.poi-3.2-FINAL/src/java/org/apache/poi/hssf/usermodel/HSSFPictureData.java,1,43,2,1,0,0,4,1,0,1,6,6,0,0,0,0,3,0,0,0,2,0,6,6,0,0
org.apache.poi-3.2-FINAL/src/java/org/apache/poi/hssf/usermodel/HSSFFontFormatting.java,1,188,48,2,48,0,2,1,0,2,8,0,0,0,0,0,2,0,0,0,2,0,8,0,0,0
org.eclipse.jubula.client.core/src/org/eclipse/jubula/client/core/commands/TakeScreenshotResponseCommand.java,1,32,3,1,0,0,5,1,0,1,2,0,0,0,1,0,6,1,4,0,4,0,2,0,0,0
org.apache.poi-3.2-FINAL/src/java/org/apache/poi/hssf/usermodel/HSSFDateUtil.java,1,241,8,22,5,22,2,10,0,0,0,23,0,0,0,0,0,7,0,0,4,0,0,0,0,0
org.apache.poi-3.2-FINAL/src/java/org/apache/poi/hssf/record/formula/DeletedRef3DPtg.java,1,37,8,2,8,0,5,3,0,2,7,1,1,0,1,0,5,1,5,0,2,0,2,1,0,0
