file,version,CodeLine,Call,CallBy,CallNondynamic,CallNondynamicBy,Couple,CoupleBy,Create,CreateBy,DotRef,DotRefBy,Extend_Couple,Extend_CoupleBy,Implement_Couple,Implement_CoupleBy,Import,ImportBy,Override,OverrideBy,Typed,TypedBy,Use,UseBy,blocking,blocked
plugins/org.eclipse.actf.core/src/com/ibm/haac/raven/core/model/locate/INodeLocator.java,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0
plugins/org.eclipse.actf.core/src/com/ibm/haac/raven/core/config/Version.java,1,49,0,7,0,0,0,1,0,2,0,1,0,0,0,0,0,1,0,0,0,2,0,1,0,0
plugins/org.eclipse.actf.core/src/com/ibm/haac/raven/core/logging/PrintWriterReporter.java,1,184,3,1,1,0,1,2,0,1,7,0,1,0,0,0,0,1,10,0,0,0,32,0,0,0
plugins/org.eclipse.actf.core/src/com/ibm/haac/raven/core/model/IModelFactory.java,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
plugins/org.eclipse.actf.core/src/com/ibm/haac/raven/core/model/event/ModelEventType.java,1,29,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0
plugins/org.eclipse.actf.core/src/com/ibm/haac/raven/core/TracingService.java,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0
plugins/org.eclipse.actf.core/src/com/ibm/haac/util/FileUtils.java,1,110,3,0,3,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
plugins/org.eclipse.actf.core/src/com/ibm/haac/raven/core/model/event/IModelChangeListener.java,1,7,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,3,4,0,0,0,0
plugins/org.eclipse.actf.core/src/com/ibm/haac/raven/core/logging/StreamErrorLogger.java,1,38,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
plugins/org.eclipse.actf.core/src/com/ibm/haac/raven/core/model/IGuiModel.java,1,19,0,1,0,0,1,0,0,0,0,0,1,0,0,1,2,1,0,9,4,0,0,0,0,0
plugins/org.eclipse.actf.core/src/com/ibm/haac/raven/core/adapt/IAdaptorFactory.java,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1,0,0,0,0,0
