file,version,CodeLine,Call,CallBy,CallNondynamic,CallNondynamicBy,Couple,CoupleBy,Create,CreateBy,DotRef,DotRefBy,Extend_Couple,Extend_CoupleBy,Implement_Couple,Implement_CoupleBy,Import,ImportBy,Override,OverrideBy,Typed,TypedBy,Use,UseBy,blocking,blocked
org.eclipse.emf.emfstore.server/src/org/eclipse/emf/emfstore/server/EmfStoreController.java,1,350,88,14,42,8,16,4,21,0,68,8,0,0,0,0,21,4,0,0,20,1,25,0,0,0
org.eclipse.emf.emfstore.client.test/src/org/eclipse/emf/emfstore/client/test/model/requirement/impl/NonFunctionalRequirementImpl.java,1,160,7,1,6,0,1,1,0,1,37,0,1,0,1,0,7,0,11,0,0,1,33,0,0,0
org.eclipse.emf.emfstore.client/src/org/eclipse/emf/emfstore/client/model/changeTracking/notification/filter/TransientFilter.java,1,7,1,0,0,0,1,2,0,2,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0
org.eclipse.emf.emfstore.client.test/src/org/eclipse/emf/emfstore/client/test/model/attachment/provider/AttachmentItemProviderAdapterFactory.java,1,99,4,0,1,0,4,0,3,0,0,0,1,0,0,0,1,0,4,0,3,0,0,0,0,0
org.eclipse.emf.emfstore.client/src/org/eclipse/emf/emfstore/client/model/exceptions/NoChangesOnServerException.java,1,8,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
org.eclipse.emf.emfstore.client/src/org/eclipse/emf/emfstore/client/model/impl/UsersessionImpl.java,1,388,21,1,12,0,8,1,2,1,62,0,0,0,1,0,16,0,18,0,15,1,51,0,0,0
org.eclipse.emf.emfstore.server/src/org/eclipse/emf/emfstore/server/core/subinterfaces/HistorySubInterfaceImpl.java,1,142,51,1,5,0,11,1,3,1,14,3,1,0,0,0,19,1,0,0,32,0,5,0,0,0
org.eclipse.emf.emfstore.server.model.edit/src/org/eclipse/emf/emfstore/server/model/versioning/events/provider/EventItemProvider.java,1,71,1,5,0,3,1,2,0,1,4,0,0,1,0,0,3,1,0,6,0,1,3,0,0,0
org.eclipse.emf.emfstore.client/src/org/eclipse/emf/emfstore/client/model/filetransfer/FileTransferJob.java,1,103,16,38,3,0,9,3,1,0,2,0,1,2,0,0,10,0,1,0,10,0,0,0,0,0
org.eclipse.emf.emfstore.client.test/src/org/eclipse/emf/emfstore/client/test/model/change/provider/MergingSolutionItemProvider.java,1,92,17,1,5,0,2,1,0,1,24,0,1,0,0,0,5,0,8,0,0,1,23,0,0,0
org.eclipse.emf.emfstore.server.model/src/org/eclipse/emf/emfstore/server/model/impl/ProjectInfoImpl.java,1,248,2,1,2,0,1,1,0,1,37,0,0,0,1,0,5,0,8,0,10,1,35,0,0,0
org.eclipse.emf.emfstore.client.test/src/org/eclipse/emf/emfstore/client/test/server/PropertiesTest.java,1,109,53,0,37,0,21,0,0,0,3,0,5,0,0,0,10,0,4,0,9,0,2,0,0,0
org.eclipse.emf.emfstore.client/src/org/eclipse/emf/emfstore/client/model/impl/OperationRecorder.java,1,581,95,24,22,0,17,4,6,2,27,0,0,0,2,0,28,2,7,0,43,6,5,0,0,0
org.eclipse.emf.emfstore.modelgenerator.common/src/org/eclipse/emf/emfstore/modelgenerator/common/attribute/AttributeSetterEInt.java,1,21,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0
org.eclipse.emf.emfstore.server.model/src/org/eclipse/emf/emfstore/server/model/versioning/operations/impl/MultiAttributeOperationImpl.java,1,166,15,1,7,0,3,1,0,1,17,0,1,0,1,0,5,0,12,0,3,1,17,0,0,0
org.eclipse.emf.emfstore.client.ui/src/org/eclipse/emf/emfstore/client/ui/handlers/AbstractEMFStoreHandler.java,1,20,1,0,1,0,4,35,0,0,1,0,1,35,0,0,2,9,1,35,1,0,0,0,0,0
org.eclipse.emf.emfstore.client.test/src/org/eclipse/emf/emfstore/client/test/changeTracking/notification/recording/AllNotificationTests.java,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
org.eclipse.emf.emfstore.common.model/src/org/eclipse/emf/emfstore/common/model/impl/ModelElementIdImpl.java,1,13,1,1,0,0,1,1,0,1,1,0,1,0,1,0,2,0,1,0,0,1,1,0,0,0
org.eclipse.emf.emfstore.server/src/org/eclipse/emf/emfstore/server/core/AbstractSubEmfstoreInterface.java,1,41,9,84,0,1,3,8,2,0,0,0,0,7,0,0,5,7,0,1,4,2,0,0,0,0
org.eclipse.emf.emfstore.client.test/src/org/eclipse/emf/emfstore/client/test/model/requirement/Workspace.java,1,6,0,0,0,0,0,0,0,0,0,5,1,0,0,1,1,7,0,1,0,8,0,0,0,0
org.eclipse.emf.emfstore.server.model/src/org/eclipse/emf/emfstore/server/model/accesscontrol/roles/RolesPackage.java,1,40,1,11,1,0,1,0,0,0,0,66,0,0,0,1,0,21,0,7,0,3,0,78,0,0
org.eclipse.emf.emfstore.client.test/src/org/eclipse/emf/emfstore/client/test/model/profile/impl/StereotypeImpl.java,1,204,10,1,9,0,1,1,0,1,40,0,1,0,1,0,6,0,15,0,2,1,36,0,0,0
org.eclipse.emf.emfstore.client.test/src/org/eclipse/emf/emfstore/client/test/model/classes/Attribute.java,1,27,0,0,0,0,3,0,0,0,1,16,1,0,0,1,1,8,0,23,5,3,0,0,0,0
org.eclipse.emf.emfstore.client.test/src/org/eclipse/emf/emfstore/client/test/model/activity/util/ActivityAdapterFactory.java,1,101,1,1,0,1,2,1,0,0,1,0,1,1,0,0,9,1,9,7,10,0,1,0,0,0
org.eclipse.emf.emfstore.common.model/src/org/eclipse/emf/emfstore/common/model/PropertyStringValue.java,1,6,0,7,0,0,0,0,0,0,0,3,0,0,0,1,0,7,0,2,0,6,0,0,0,0
org.eclipse.emf.emfstore.server.model/src/org/eclipse/emf/emfstore/server/model/impl/ModelFactoryImpl.java,1,95,8,1,0,1,8,1,8,0,9,0,0,0,1,0,10,0,9,0,9,0,9,0,0,0
org.eclipse.emf.emfstore.modelgenerator.common/src/org/eclipse/emf/emfstore/modelgenerator/common/ModelGeneratorConfiguration.java,1,82,0,23,0,0,0,3,0,2,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0
org.eclipse.emf.emfstore.client.test/src/org/eclipse/emf/emfstore/client/test/model/rationale/Assessment.java,1,11,0,0,0,0,0,0,0,0,0,8,2,0,0,1,2,9,0,6,2,3,0,0,0,0
org.eclipse.emf.emfstore.server.model/src/org/eclipse/emf/emfstore/server/model/accesscontrol/roles/Role.java,1,12,0,22,0,0,0,0,0,0,0,4,0,4,0,1,1,16,0,6,5,25,0,0,0,0
org.eclipse.emf.emfstore.client.ui/src/org/eclipse/emf/emfstore/client/ui/views/changes/DefaultOperationLabelProvider.java,1,61,2,2,0,0,1,1,0,1,0,0,1,0,0,0,3,0,5,0,4,1,1,0,0,0
org.eclipse.emf.emfstore.client.test/src/org/eclipse/emf/emfstore/client/test/conflictDetection/ConflictDetectionRequiredRelationTest.java,1,688,548,0,0,0,50,0,20,0,58,0,21,0,0,0,14,0,20,0,156,0,58,0,0,0
org.eclipse.emf.emfstore.client.test/src/org/eclipse/emf/emfstore/client/test/model/rationale/util/RationaleAdapterFactory.java,1,133,1,1,0,1,2,1,0,0,1,0,1,1,0,0,13,1,13,8,14,0,1,0,0,0
org.eclipse.emf.emfstore.common.model.edit/src/org/eclipse/emf/emfstore/common/model/provider/ModelVersionItemProvider.java,1,67,3,1,0,0,2,1,0,1,4,0,1,0,0,0,2,0,0,0,1,1,3,0,0,0
org.eclipse.emf.emfstore.client.ui/src/org/eclipse/emf/emfstore/client/ui/handlers/RevertCommitHandler.java,1,15,7,0,1,0,4,0,1,0,3,0,1,0,0,0,6,0,1,0,2,0,0,0,0,0
org.eclipse.emf.emfstore.common.model/src/org/eclipse/emf/emfstore/common/model/SingletonIdResolver.java,1,7,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,3,1,3,0,0,0,0
org.eclipse.emf.emfstore.server/src/org/eclipse/emf/emfstore/server/core/AdminEmfStoreImpl.java,1,422,185,1,15,0,6,1,28,1,27,0,1,0,1,0,22,1,21,0,97,0,12,0,0,0
org.eclipse.emf.emfstore.server/src/org/eclipse/emf/emfstore/server/LocationProvider.java,1,5,0,4,0,0,0,0,0,0,0,2,0,0,0,2,0,2,0,2,0,2,0,0,0,0
org.eclipse.emf.emfstore.client.ui/src/org/eclipse/emf/emfstore/client/ui/handlers/exportimport/ImportChangesHandler.java,1,11,4,0,0,0,3,0,1,0,1,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0
org.eclipse.emf.emfstore.modelgenerator.common/src/org/eclipse/emf/emfstore/modelgenerator/common/attribute/AttributeSetterEFloat.java,1,21,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0
org.eclipse.emf.emfstore.server.model/src/org/eclipse/emf/emfstore/server/model/versioning/operations/semantic/util/SemanticAdapterFactory.java,1,69,1,1,0,1,2,1,0,0,1,0,1,1,0,0,5,1,5,1,6,0,1,0,0,0
org.eclipse.emf.emfstore.server/src/org/eclipse/emf/emfstore/server/eventmanager/ListenerContainer.java,1,20,2,3,0,0,0,2,0,2,0,0,0,0,0,0,3,1,0,0,5,3,0,0,0,0
org.eclipse.emf.emfstore.client.ui/src/org/eclipse/emf/emfstore/client/ui/controller/UIShareProjectController.java,1,30,4,2,0,0,4,1,0,1,0,0,1,0,0,0,5,1,0,0,3,0,0,0,0,0
org.eclipse.emf.emfstore.client.ui/src/org/eclipse/emf/emfstore/client/ui/handlers/DeleteServerHandler.java,1,10,4,0,0,0,3,0,1,0,1,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0
org.eclipse.emf.emfstore.client.test/src/org/eclipse/emf/emfstore/client/test/changeTracking/commands/CommandTest.java,1,670,335,0,45,0,43,0,0,0,101,0,21,0,0,0,27,0,20,0,94,0,56,0,0,0
org.eclipse.emf.emfstore.server.model/src/org/eclipse/emf/emfstore/server/model/impl/SessionIdImpl.java,1,14,1,1,0,0,1,1,0,1,1,0,1,0,1,0,3,0,1,0,0,1,1,0,0,0
org.eclipse.emf.emfstore.client.test/src/org/eclipse/emf/emfstore/client/test/model/meeting/provider/MeetingItemProvider.java,1,172,10,1,5,0,2,1,0,1,23,0,1,0,0,0,5,0,7,0,0,1,22,0,0,0
org.eclipse.emf.emfstore.client.ui/src/org/eclipse/emf/emfstore/client/ui/dialogs/merge/conflict/conflicts/DiagramLayoutConflict.java,1,31,8,1,2,0,5,1,0,1,2,0,1,0,0,0,5,1,2,0,3,0,2,0,0,0
org.eclipse.emf.emfstore.client/src/org/eclipse/emf/emfstore/client/model/util/PeriodicProjectSpaceTask.java,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0
org.eclipse.emf.emfstore.client.test/src/org/eclipse/emf/emfstore/client/test/AllTests.java,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
org.eclipse.emf.emfstore.client/src/org/eclipse/emf/emfstore/client/model/ModelFactory.java,1,12,1,38,1,0,1,0,0,0,0,35,0,0,0,1,0,14,0,7,0,1,0,39,0,0
org.eclipse.emf.emfstore.client.test/src/org/eclipse/emf/emfstore/client/test/model/requirement/UserTask.java,1,10,0,1,0,0,0,0,0,0,0,13,1,0,0,1,1,11,0,5,1,16,0,0,0,0
org.eclipse.emf.emfstore.perspective/src/org/eclipse/emf/emfstore/emfperspective/Activator.java,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.eclipse.emf.emfstore.client.test/src/org/eclipse/emf/emfstore/client/test/model/component/provider/ComponentItemProviderAdapterFactory.java,1,99,4,0,1,0,4,0,3,0,0,0,1,0,0,0,1,0,4,0,3,0,0,0,0,0
