file,version,CodeLine,Call,CallBy,CallNondynamic,CallNondynamicBy,Couple,CoupleBy,Create,CreateBy,DotRef,DotRefBy,Extend_Couple,Extend_CoupleBy,Implement_Couple,Implement_CoupleBy,Import,ImportBy,Override,OverrideBy,Typed,TypedBy,Use,UseBy,blocking,blocked
org.eclipse.virgo.kernel.tools/src/main/java/org/eclipse/virgo/kernel/tools/internal/SilentEventLogger.java,1,14,0,0,0,0,1,2,0,2,0,0,0,0,1,0,3,0,4,0,4,0,0,0,0,0
org.eclipse.virgo.repository/src/main/java/org/eclipse/virgo/repository/Query.java,1,8,0,48,0,0,0,0,0,0,0,10,0,0,0,5,0,14,0,15,0,22,0,0,0,0
org.eclipse.virgo.medic.core/src/test/java/org/eclipse/virgo/medic/eventlog/impl/logback/LocalizedOutputAppender.java,1,17,0,2,0,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.eclipse.virgo.teststubs.osgi/src/main/java/org/eclipse/virgo/teststubs/osgi/framework/StubBundle.java,1,384,14,314,11,237,4,37,1,77,0,0,0,0,0,0,3,29,0,0,12,52,0,0,2,2
org.eclipse.virgo.util.osgi/src/test/java/org/eclipse/virgo/util/osgi/manifest/internal/BaseParameterisedTests.java,1,87,34,0,0,0,4,0,11,0,0,0,1,0,0,0,3,0,1,0,3,0,0,0,0,0
org.eclipse.virgo.kernel.userregion/src/main/java/org/eclipse/virgo/kernel/userregion/internal/importexpansion/TrackedPackageImportsFactory.java,1,12,0,56,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,5,1,4,0,0,0,0
org.eclipse.virgo.kernel.shell/src/main/java/org/eclipse/virgo/kernel/shell/state/QuasiLiveBundle.java,1,8,0,6,0,0,0,0,0,0,0,0,1,0,0,3,1,14,0,9,0,17,0,0,0,0
org.eclipse.virgo.kernel.artifact/src/main/java/org/eclipse/virgo/kernel/artifact/fs/ArtifactFSEntry.java,1,14,0,23,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,9,0,15,0,0,0,0
org.eclipse.virgo.kernel.userregion/src/test/java/org/eclipse/virgo/kernel/userregion/internal/equinox/StubHashGenerator.java,1,8,0,0,0,0,1,2,0,4,0,0,0,0,1,0,2,1,1,0,1,0,0,0,0,0
org.eclipse.virgo.kernel.osgicommand/src/main/java/org/eclipse/virgo/kernel/osgicommand/internal/OsgiKernelShellCommand.java,1,51,1,1,0,0,0,1,0,1,0,0,0,0,1,0,2,1,2,0,3,0,0,0,1,1
org.eclipse.virgo.apps.admin.web/src/test/java/org/eclipse/virgo/apps/admin/web/stubs/StubRamAccessorHelper.java,1,46,2,7,0,7,1,1,2,1,0,0,0,0,1,0,3,1,8,0,0,1,0,0,0,0
org.eclipse.virgo.kernel.model/src/test/java/org/eclipse/virgo/kernel/model/internal/configurationadmin/ConfgurationArtifactTests.java,1,58,16,0,9,0,7,0,7,0,5,0,0,0,0,0,7,0,0,0,3,0,1,0,0,0
org.eclipse.virgo.kernel.shell/src/main/java/org/eclipse/virgo/kernel/shell/internal/converters/LongConverter.java,1,29,0,3,0,3,0,1,0,4,0,1,0,0,1,0,1,1,2,0,1,4,0,0,0,0
org.eclipse.virgo.kernel.deployer/src/test/java/org/eclipse/virgo/kernel/install/artifact/internal/AtomicInstallArtifactLifecycleListenerTests.java,1,265,37,0,32,0,5,0,2,0,0,0,0,0,1,0,9,0,21,0,8,0,0,0,0,0
org.eclipse.virgo.teststubs.osgi/src/main/java/org/eclipse/virgo/teststubs/osgi/support/TrueFilter.java,1,27,0,26,0,3,1,17,0,23,0,0,1,0,0,0,0,16,1,0,0,1,0,0,1,1
org.eclipse.virgo.medic.core/src/main/java/org/eclipse/virgo/medic/log/impl/logback/StandardContextSelectorDelegate.java,1,107,7,7,0,0,1,2,0,2,0,0,0,0,1,0,3,2,5,0,11,2,0,0,0,0
org.eclipse.virgo.util.osgi/src/main/java/org/eclipse/virgo/util/osgi/manifest/internal/BaseParameterised.java,1,89,3,100,0,0,0,6,0,0,0,0,0,5,1,0,3,1,4,10,4,0,0,9,0,0
org.eclipse.virgo.kernel.shell/src/main/java/org/eclipse/virgo/kernel/shell/model/helper/RamAccessorHelper.java,1,12,0,20,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,16,0,3,0,0,1,1
org.eclipse.virgo.kernel.deployer.test/src/test/java/org/eclipse/virgo/kernel/deployer/test/SimpleBundleApplicationDeploymentTests.java,1,18,6,0,3,0,2,0,0,0,3,0,1,0,0,0,1,0,0,0,1,0,6,0,0,0
test-apps/quartz-scheduler/quartz.bundle.a/src/main/java/quartz/bundle/a/internal/StandardService.java,1,23,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0
org.eclipse.virgo.kernel.services/src/main/java/org/eclipse/virgo/kernel/services/concurrent/ThreadPoolUtils.java,1,13,1,4,0,4,1,2,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
org.eclipse.virgo.kernel.deployer.test/src/test/java/org/eclipse/virgo/kernel/deployer/test/modules/TesterModuleImport.java,1,67,0,5,0,0,0,4,0,3,0,3,0,0,0,0,0,1,0,0,0,2,0,0,0,0
org.eclipse.virgo.apps.admin.core/src/test/java/org/eclipse/virgo/apps/admin/core/state/StandardRequiredBundleHolderTests.java,1,40,9,0,5,0,3,0,3,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,1,1
org.eclipse.virgo.web.core/src/main/java/org/eclipse/virgo/web/core/internal/WebDeploymentEnvironment.java,1,24,0,5,0,3,0,4,0,2,0,0,0,0,0,0,1,1,0,0,2,6,0,0,0,0
test-apps/refresh/refresh/exporter3/src/main/java/exporter/b1/B12.java,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.eclipse.virgo.kernel.deployer.dm/src/main/java/org/eclipse/virgo/kernel/deployer/app/spring/ModuleContextWrapper.java,1,42,1,1,0,0,1,1,1,1,0,0,0,0,2,0,3,0,8,0,0,0,0,0,0,0
org.eclipse.virgo.kernel.userregion/src/test/java/org/eclipse/virgo/kernel/userregion/internal/quasi/StandardQuasiBundleTests.java,1,117,53,0,0,0,5,0,25,0,0,0,0,0,0,0,5,0,0,0,13,0,0,0,0,0
org.eclipse.virgo.kernel.model/src/main/java/org/eclipse/virgo/kernel/model/management/internal/DelegatingInstaller.java,1,28,6,0,0,0,2,0,1,0,0,0,0,0,1,0,6,0,1,0,6,0,0,0,1,1
org.eclipse.virgo.teststubs.osgi/src/test/java/org/eclipse/virgo/teststubs/osgi/service/event/internal/EventUtilsTests.java,1,122,24,0,24,0,1,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
org.eclipse.virgo.web.test/src/test/java/org/eclipse/virgo/web/test/SessionListenerAppNameTests.java,1,53,4,0,0,0,2,0,1,0,0,0,1,0,0,0,2,0,0,0,1,0,3,0,0,0
org.eclipse.virgo.kernel.artifact/src/main/java/org/eclipse/virgo/kernel/artifact/fs/ArtifactFSFactory.java,1,5,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0,4,0,0,0,0
org.eclipse.virgo.kernel.deployer/src/main/java/org/eclipse/virgo/kernel/deployer/core/internal/Plumber.java,1,95,30,0,0,0,18,0,11,0,0,0,0,0,6,0,15,0,6,0,30,0,0,0,1,1
org.eclipse.virgo.kernel.deployer.test/src/test/java/org/eclipse/virgo/kernel/deployer/test/modules/TesterModule.java,1,97,5,13,1,0,6,2,1,4,2,4,0,0,0,0,1,1,0,0,6,5,2,0,0,0
org.eclipse.virgo.kernel.shell/src/main/java/org/eclipse/virgo/kernel/shell/internal/formatting/PackageCommandFormatter.java,1,105,25,2,1,2,1,1,0,1,1,0,0,0,0,0,3,1,0,0,8,1,0,0,0,0
org.eclipse.virgo.web.test/src/test/java/org/eclipse/virgo/web/test/ResourceLoadingTests.java,1,64,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
org.eclipse.virgo.repository/src/main/java/org/eclipse/virgo/repository/internal/PersistentRepository.java,1,16,5,2,0,0,6,2,2,0,0,0,1,2,0,0,6,3,0,0,5,0,0,0,0,0
org.eclipse.virgo.kernel.shell/src/main/java/org/eclipse/virgo/kernel/shell/internal/commands/ServiceCommands.java,1,29,4,0,2,0,1,0,1,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0
org.eclipse.virgo.kernel.services/src/test/java/org/eclipse/virgo/kernel/services/concurrent/KernelScheduledThreadPoolExecutorTests.java,1,21,1,0,0,0,2,0,1,0,0,0,1,0,1,0,2,0,4,0,0,0,0,0,0,0
org.eclipse.virgo.kernel.core/src/main/java/org/eclipse/virgo/kernel/core/internal/StandardBundleStarter.java,1,42,3,1,3,0,2,1,0,1,1,0,0,0,1,0,3,0,3,0,5,1,0,0,0,0
org.eclipse.virgo.repository/src/main/java/org/eclipse/virgo/repository/internal/cacheing/CacheingRemoteRepository.java,1,55,7,2,4,0,3,2,1,2,0,1,1,0,0,0,6,2,4,0,11,1,0,0,0,0
org.eclipse.virgo.kernel.deployer/src/main/java/org/eclipse/virgo/kernel/install/artifact/internal/bundle/BundleInstallArtifactFactory.java,1,75,15,2,5,1,8,1,3,1,3,0,0,0,0,0,13,0,0,0,20,1,0,0,0,0
org.eclipse.virgo.kernel.deployer/src/main/java/org/eclipse/virgo/kernel/deployer/core/DeploymentIdentity.java,1,7,0,72,0,0,0,0,0,0,0,3,0,0,0,3,0,57,0,9,0,150,0,0,0,0
org.eclipse.virgo.kernel.deployer/src/main/java/org/eclipse/virgo/kernel/deployer/DeployedArtefactInfo.java,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.eclipse.virgo.kernel.deployer/src/main/java/org/eclipse/virgo/kernel/install/pipeline/stage/resolve/internal/CommitStage.java,1,16,2,0,0,0,1,1,1,1,0,0,0,0,1,0,5,1,1,0,2,0,0,0,0,0
org.eclipse.virgo.kernel.deployer/src/main/java/org/eclipse/virgo/kernel/install/pipeline/Pipeline.java,1,5,0,37,0,0,0,0,0,0,0,1,1,0,0,1,1,10,0,1,1,24,0,0,0,0
org.eclipse.virgo.repository/src/main/java/org/eclipse/virgo/repository/RepositoryAwareArtifactDescriptor.java,1,4,0,8,0,0,0,0,0,0,0,12,1,0,0,9,0,52,0,9,0,90,0,0,0,0
org.eclipse.virgo.test.framework/src/test/java/org/eclipse/virgo/test/framework/dmkernel/DmKernelTestRunnerTests.java,1,26,5,0,0,0,3,0,5,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,2,3
org.eclipse.virgo.apps.admin.core/src/main/java/org/eclipse/virgo/apps/admin/core/state/StandardStateHolder.java,1,187,28,27,0,26,6,1,10,1,0,0,0,0,1,0,17,1,8,0,24,1,0,0,3,2
org.eclipse.virgo.kernel.deployer/src/main/java/org/eclipse/virgo/kernel/deployer/model/internal/StandardRuntimeArtifactModel.java,1,124,10,0,2,0,6,0,4,0,2,0,0,0,1,0,11,0,6,0,21,0,0,0,0,0
org.eclipse.virgo.kernel.deployer.test/src/test/java/org/eclipse/virgo/kernel/deployer/test/AbstractParTests.java,1,57,3,22,1,0,3,10,0,0,1,0,1,10,1,0,4,0,1,0,2,0,2,0,1,1
org.eclipse.virgo.web.test/src/test/java/org/eclipse/virgo/web/test/DependentBundleTldTests.java,1,31,4,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,2,0,0,0
org.eclipse.virgo.kernel.deployer/src/main/java/org/eclipse/virgo/kernel/module/NoSuchComponentException.java,1,7,0,3,0,0,0,5,0,3,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0
org.eclipse.virgo.repository/src/main/java/org/eclipse/virgo/repository/codec/RepositoryCodec.java,1,10,0,4,0,0,1,0,0,0,0,0,0,0,0,1,2,4,0,2,0,8,0,0,0,0
org.eclipse.virgo.util.math/src/main/java/org/eclipse/virgo/util/math/Sets.java,1,27,0,17,0,17,0,7,0,0,0,17,0,0,0,0,0,7,0,0,0,0,0,0,0,0
org.eclipse.virgo.repository/src/test/java/org/eclipse/virgo/repository/internal/StandardRepositoryFactoryTests.java,1,86,23,0,5,0,15,0,11,0,2,0,1,0,0,0,16,0,0,0,10,0,0,0,0,0
