file,version,CodeLine,Call,CallBy,CallNondynamic,CallNondynamicBy,Couple,CoupleBy,Create,CreateBy,DotRef,DotRefBy,Extend_Couple,Extend_CoupleBy,Implement_Couple,Implement_CoupleBy,Import,ImportBy,Override,OverrideBy,Typed,TypedBy,Use,UseBy,blocking,blocked
plugins/org.eclipse.fordiac.ide.application/src/org/eclipse/fordiac/ide/application/FordiacMarkersView.java,2,56,2,0,1,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
plugins/org.eclipse.fordiac.ide.model/src-gen/org/eclipse/fordiac/ide/model/libraryElement/ResourceTypeName.java,2,6,0,1,0,0,0,0,0,0,0,4,0,0,0,1,0,7,0,2,0,3,0,0,0,0
plugins/org.eclipse.fordiac.ide.systemmanagement.ui/src/org/eclipse/fordiac/ide/systemmanagement/ui/systemexplorer/SystemElementItemProviderAdapterFactory.java,2,39,2,0,0,0,4,1,2,1,0,0,2,0,0,0,4,0,3,0,0,0,6,0,0,0
plugins/org.eclipse.fordiac.ide.util/src/org/eclipse/fordiac/ide/util/comm/datatypes/IEC_DATE_AND_TIME.java,2,73,6,2,0,0,3,1,3,2,2,0,1,0,0,0,1,0,3,0,1,0,2,0,0,0
plugins/org.eclipse.fordiac.ide.model.structuredtext/src-gen/org/eclipse/fordiac/ide/model/structuredtext/structuredText/impl/ExpressionImpl.java,2,17,0,5,0,0,0,5,0,1,1,0,0,4,1,0,2,0,0,4,0,1,1,0,0,0
plugins/org.eclipse.fordiac.ide.fortelauncher/src/org/eclipse/fordiac/ide/fortelauncher/preferences/FortePreferencePage.java,2,21,1,0,1,0,2,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
plugins/org.eclipse.fordiac.ide.fortelauncher/src/org/eclipse/fordiac/ide/fortelauncher/Activator.java,2,20,0,3,0,3,0,3,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0
plugins/org.eclipse.fordiac.ide.model.edit/src-gen/org/eclipse/fordiac/ide/model/libraryElement/provider/TransientInterfaceListItemProvider.java,2,46,0,0,0,0,1,1,0,0,1,0,0,0,0,0,2,1,0,0,1,0,1,0,0,0
plugins/org.eclipse.fordiac.ide.model/src-gen/org/eclipse/fordiac/ide/model/libraryElement/FBNetwork.java,2,20,0,190,0,0,0,0,0,0,0,6,0,0,0,1,0,79,0,15,2,133,0,0,0,0
plugins/org.eclipse.fordiac.ide.model.edit/src-gen/org/eclipse/fordiac/ide/model/libraryElement/provider/ServiceTransactionItemProvider.java,2,110,4,1,0,0,2,1,0,1,12,0,0,0,0,0,5,0,0,0,0,1,11,0,0,0
